id,country,area,well_name,field,block,state,latitude,longitude,northing,easting,northingWGS84,eastingWGS84,well_type,location,total_depth,result,rt_elevation,water_depth,ss_wellhead,platform,slot,spheroid,epsg_code,drilling_contractor_id,license_id,operator_id,region_id,rig_id,onhire_date,release_date,spud_date,total_days
196,Brunei,Brunei,"Jamalulalam Barat 1",Offshore,B,Offshore,5.40039722818269,114.684955559529,598162,908514,NULL,NULL,Exploration,Offshore,4650,NULL,27,57,0,NULL,NULL,WGS-84,NULL,65,NULL,29,-46540575,116,NULL,NULL,"1991-05-25 12:00:00.000000",113
197,UK,UK,13/29b-5,NULL,13/29,Offshore,58.15315277777778,-1.3627972222222222,6454068.6,243330.536,6454068.6,243330.536,Exploration,Offshore,3239.1,Oil,25,89.6,1,NULL,NULL,WGS-84,NULL,12,NULL,2,-2053140859,28,NULL,NULL,"1995-10-16 12:00:00.000000",45
198,UK,UK,30/18-2,Orion,30/18,Offshore,56.4418055595292,2.56180555555556,6255339,472983,NULL,NULL,Exploration,Offshore,4587.2,NULL,29.6,71.3,0,NULL,NULL,WGS-84,NULL,26,NULL,85,-2053140859,75,NULL,NULL,"1971-09-11 12:00:00.000000",70
199,UK,UK,30/18-3,Orion,30/18,Offshore,56.4275399900659,2.54741919448217,6253757,472086,NULL,NULL,Delineation,Offshore,4693.9,NULL,39.6,71.6,0,NULL,NULL,WGS-84,NULL,56,NULL,85,-2053140859,44,NULL,NULL,"1985-06-17 12:00:00.000000",125
200,UK,UK,30/18-4,Orion,30/18,Offshore,56.3545833273729,2.52816665077209,6245645,470843,NULL,NULL,Delineation,Offshore,4865,NULL,39.6,72.5,0,NULL,NULL,WGS-84,NULL,56,NULL,85,-2053140859,44,NULL,NULL,"1987-11-24 12:00:00.000000",65
201,UK,UK,30/18-5,Orion,30/18,Offshore,56.4173019345103,2.50943777777778,6252634,469735,NULL,NULL,Delineation,Offshore,3352.8,NULL,25.6,71.3,0,NULL,NULL,WGS-84,NULL,55,NULL,22,-2053140859,27,NULL,NULL,"1991-12-23 12:00:00.000000",39
202,UK,UK,30/12b-2,Halley,30/12b,Offshore,56.5299999841054,2.28583333134651,6265298,456071,NULL,NULL,Exploration,Offshore,4884.1,NULL,29.9,76.8,0,NULL,NULL,WGS-84,NULL,64,NULL,5,-2053140859,109,NULL,NULL,"1980-09-03 12:00:00.000000",104
203,UK,UK,30/7a-P11,Joanne,30/7a,Offshore,56.6974222261959,2.33858056548966,6283901,459495,NULL,NULL,Development,Offshore,7018,NULL,46.3,75,0,NULL,NULL,WGS-84,NULL,61,NULL,70,-2053140859,42,NULL,NULL,"1994-09-03 12:00:00.000000",25
204,UK,UK,30/7a-P3,Judy,30/7a,Offshore,56.6974055595292,2.33834167660077,NULL,NULL,NULL,NULL,Development,Offshore,4351.6,NULL,46,74.98,0,NULL,NULL,WGS-84,NULL,61,NULL,70,-2053140859,42,NULL,NULL,"1993-11-08 12:00:00.000000",37
205,UK,UK,30/7a-P2Z,Joanne,30/7a,Offshore,56.6974055595292,2.338338898823,NULL,NULL,NULL,NULL,Development,Offshore,4608.6,NULL,46,75,0,NULL,NULL,WGS-84,NULL,61,NULL,70,-2053140859,42,NULL,NULL,"1993-08-13 12:00:00.000000",29
206,UK,UK,30/7a-P5,Judy,30/7a,Offshore,56.6974138928625,2.338263898823,NULL,NULL,NULL,NULL,Development,Offshore,6054.9,NULL,46.6,75.6,0,NULL,NULL,WGS-84,NULL,61,NULL,70,-2053140859,42,NULL,NULL,"1993-12-25 12:00:00.000000",80
207,UK,UK,30/7a-P8,Joanne,30/7a,Offshore,56.697433337307,2.33834167660077,NULL,NULL,NULL,NULL,Development,Offshore,5824.1,NULL,46.3,75,0,NULL,NULL,WGS-84,NULL,61,NULL,70,-2053140859,42,NULL,NULL,"1994-05-23 12:00:00.000000",27
208,UK,UK,30/24-19,Duncan,30/24,Offshore,56.2004166696469,2.67361113097933,6228434,479749,NULL,NULL,Delineation,Offshore,3087.6,NULL,25,79.9,0,NULL,NULL,WGS-84,NULL,63,NULL,37,-2053140859,NULL,NULL,NULL,"1982-07-03 12:00:00.000000",19
209,UK,UK,30/13-4,Jacqui,30/13,Offshore,56.6500277539359,2.49719443053669,6278543,469170,NULL,NULL,Delineation,Offshore,4603.1,NULL,27.4,69.5,0,NULL,NULL,WGS-84,NULL,66,NULL,70,-2053140859,118,NULL,NULL,"1991-12-22 12:00:00.000000",86
210,UK,UK,30/17b-2,NULL,30/17b,Offshore,56.461413876968,2.29370833134651,6257659,456477,NULL,NULL,Exploration,Offshore,3995.9,NULL,25,79.2,0,NULL,NULL,WGS-84,NULL,NULL,NULL,19,-2053140859,NULL,NULL,NULL,"1978-03-04 12:00:00.000000",82
211,Philippines,Philippines,"Calauit 1B",NULL,GSEC49,"Offshore Palawan",12.678175,119.936247222222,1403341.55,818942.955,1403341.55,818942.955,Exploration,Offshore,2219.9,NULL,11.3,88.1,1,NULL,NULL,WGS-84,NULL,21,NULL,69,-46540564,NULL,NULL,NULL,"1991-01-20 12:00:00.000000",33
217,Bangladesh,Bangladesh,"Bakhrabad 10",Bakhrabad,"Block 9",Onshore,24.0166666666667,90.8166666666667,0,0,2657794.472,277923.24,Exploration,Land,3450.3,Gas,20.7,0,0,NULL,NULL,WGS-84,NULL,7,1095325384,10,-61727124,5,NULL,NULL,"1990-08-05 12:00:00.000000",51
218,Bangladesh,Bangladesh,"Bakhrabad 9",Bakhrabad,"Block 9",Onshore,23.8333333333333,90.8,2637513.419,275911.061,2637513.419,275911.061,Appraisal,Land,3069,Gas,14.9,0,0,NULL,NULL,"Everest 1830",NULL,7,1095325384,10,-61727124,5,NULL,NULL,"1990-05-20 12:00:00.000000",42
219,Bangladesh,Bangladesh,"Kamta 1",Kamta,"Block 9",Onshore,23.8813888888889,90.4938888888889,0,0,2643355.12553887,244812.590553972,Exploration,Land,3614.5,Gas,4.8,-5.5,0,NULL,NULL,"Everest 1830",NULL,52,1095325384,67,-61727124,130,NULL,NULL,"1981-10-14 12:00:00.000000",152
220,Bangladesh,Bangladesh,"Lalmai 2",Lalmai,"Block 9",Onshore,23.3780555555556,91.0516666666667,0,0,2586715.218,300865.74,Appraisal,Land,4116.6,"Dry Hole P&A",4.6,0,0,NULL,NULL,"Everest 1830",NULL,NULL,1095325384,11,-61727124,NULL,NULL,NULL,"1960-05-10 12:00:00.000000",171
221,Bangladesh,Bangladesh,"Lalmai 1",Lalmai,"Block 9",Onshore,23.3780555555556,91.0655555555555,2586696.12,302285.662,2586696.12,302285.662,Exploration,Land,2991,"Dry Hole P&A",9.1,0,0,NULL,NULL,"Everest 1830",NULL,NULL,1095325384,64,-61727124,NULL,NULL,NULL,"1957-09-02 12:00:00.000000",163
222,Bangladesh,Bangladesh,"Muladi 1",NULL,"Block 6",Onshore,22.9400666666667,90.4876527777778,0,0,2539087.79579983,242359.416465462,Exploration,Land,4732,"Gas Show P&A",7,0,0,NULL,NULL,"Everest 1830",NULL,52,NULL,67,-61727124,130,NULL,NULL,"1975-05-31 12:00:00.000000",564
223,Bangladesh,Bangladesh,"Beani Bazar 1",NULL,"Block 14",Onshore,24.9,92.05,2753981,404069,NULL,NULL,Exploration,Land,4108.7,NULL,6.4,0,0,NULL,NULL,"Everest 1830",NULL,48,NULL,67,-61727124,NULL,NULL,NULL,"1980-11-20 12:00:00.000000",NULL
224,Bangladesh,Bangladesh,"Titas 1",Titas,"Block 14",Onshore,23.9875,91.1180555555555,0,0,2654121.20107732,308543.717192411,Exploration,Land,3756.7,Gas,0,0,0,NULL,NULL,"Everest 1830",NULL,NULL,NULL,65,-61727124,NULL,NULL,NULL,"1962-06-01 12:00:00.000000",84
226,Bangladesh,Bangladesh,"Rasidpur 2"," ","Block 14",Onshore,24.3,91.6,2687933,357947,NULL,NULL,Exploration,Land,4593.6,NULL,6.1,0,0,NULL,NULL,"Everest 1830",NULL,NULL,NULL,65,-61727124,NULL,NULL,NULL,"1961-11-20 12:00:00.000000",161
227,Bangladesh,Bangladesh,BODC-1,NULL,"Block 18",Offshore,20.8430305555556,91.8632638888889,2305005,381748,NULL,NULL,Exploration,Offshore,4598,NULL,27.3,45,0,NULL,NULL,"Everest 1830",NULL,28,NULL,13,-61727124,47,NULL,NULL,"1975-10-13 12:00:00.000000",128
228,Bangladesh,Bangladesh,"Bina 1",NULL,"Block 18",Offshore,20.9108333333333,91.5811111111111,2312743,352458,NULL,NULL,Exploration,Offshore,4095,NULL,9,69,0,NULL,NULL,"Everest 1830",NULL,54,NULL,40,-61727124,29,NULL,NULL,"1976-03-03 12:00:00.000000",69
229,Indonesia,"Bintuni Bay","Nambumbi 1",NULL,Muturi,"Irian Jaya",-2.23719444444444,133.071555555556,9752581,285534,NULL,NULL,Exploration,Offshore,4092,"Gas Show Suspended",10,0,0,NULL,NULL,WGS-84,NULL,36,NULL,15,-252794784,67,NULL,NULL,"1997-05-31 12:00:00.000000",104
231,Indonesia,"Bintuni Bay","Mogoi Deep 1",NULL,Muturi,"Irian Jaya",-1.87050833333333,133.240702777778,NULL,NULL,NULL,NULL,Exploration,Land,2916.9,NULL,72.2,0,0,NULL,NULL,WGS-84,NULL,36,NULL,15,-252794784,NULL,NULL,NULL,"1996-06-11 12:00:00.000000",79
232,Indonesia,"Bintuni Bay","Vorwata 1",Vorwata,Berau,"Irian Jaya",-2.26937777777778,133.101736111111,9749026,288897,NULL,NULL,Exploration,Offshore,3860.3,Gas,16.8,51.8,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,18,NULL,NULL,"1996-10-14 12:00:00.000000",85
233,Indonesia,"Bintuni Bay","Vorwata 2",Vorwata,Berau,"Irian Jaya",-2.34193055555556,133.239686111111,9741022,304253,NULL,NULL,Appraisal,Offshore,4073.7,Gas,16.8,45.4,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,18,NULL,NULL,"1997-02-14 12:00:00.000000",51
234,Indonesia,"Bintuni Bay","Vorwata 4",Vorwata,Berau,"Irian Jaya",-2.26716388888889,133.200833333333,NULL,NULL,NULL,NULL,Appraisal,Offshore,3953,NULL,16.8,39.3,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,18,NULL,NULL,"1997-07-18 12:00:00.000000",56
235,Indonesia,"Bintuni Bay","Vorwata 3",Vorwata,Berau,"Irian Jaya",-2.29782777777778,133.168055555556,NULL,NULL,NULL,NULL,Appraisal,Offshore,3896,NULL,16.8,46.6,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,18,NULL,NULL,"1997-05-06 12:00:00.000000",56
236,Indonesia,"Bintuni Bay","Sebyar 1",NULL,Muturi,"Irian Jaya",-2.18855555555556,133.018611111111,NULL,NULL,NULL,NULL,Exploration,Offshore,4107,NULL,16.5,0,0,NULL,NULL,NULL,NULL,40,NULL,89,-252794784,125,NULL,NULL,"1986-12-01 12:00:00.000000",93
237,Indonesia,"Bintuni Bay","Ofaweri 1",NULL,Berau,"Irian Jaya",-2.41546111111111,133.001111111111,NULL,NULL,NULL,NULL,Exploration,Offshore,3109.3,NULL,11.9,39.3,0,NULL,NULL,NULL,NULL,21,NULL,57,-252794784,43,NULL,NULL,"1992-05-04 12:00:00.000000",46
238,Indonesia,"Bintuni Bay","Roabiba 1",NULL,Berau,"Irian Jaya",-2.35015277777778,133.090542222222,9740091,287663,NULL,NULL,Exploration,Offshore,3659.7,Gas,11.9,38.1,0,NULL,NULL,WGS-84,NULL,21,NULL,57,-252794784,43,NULL,NULL,"1990-07-06 12:00:00.000000",82
239,Indonesia,"Bintuni Bay","WOS 1",NULL,Berau,"Irian Jaya",-2.51901111111111,132.777366666667,NULL,NULL,NULL,NULL,Exploration,Offshore,2956.6,NULL,12.5,49.4,0,NULL,NULL,NULL,NULL,21,NULL,57,-252794784,43,NULL,NULL,"1992-06-24 12:00:00.000000",57
240,Indonesia,"Bintuni Bay","Vorwata 5",Vorwata,Berau,"Irian Jaya",-2.29720277777778,133.242955555556,NULL,NULL,NULL,NULL,Appraisal,Offshore,4031,NULL,16.8,67.4,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,38,NULL,NULL,"1997-10-03 12:00:00.000000",69
241,Indonesia,"Bintuni Bay","Sakauni 1",NULL,Muturi,"Irian Jaya",-2.22705555555556,133.295316666667,9753733,310426,NULL,NULL,Exploration,Offshore,4020,"Dry Hole P&A",14,2,0,NULL,NULL,WGS-84,NULL,64,NULL,15,-252794784,106,NULL,NULL,"1997-10-04 12:00:00.000000",95
242,Indonesia,"Bintuni Bay","Wiriagar Deep 1","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Exploration,Offshore,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,"1994-02-05 12:00:00.000000",NULL
243,Indonesia,"Bintuni Bay","Wiriagar Deep 2","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,"1995-08-31 12:00:00.000000",NULL
244,Indonesia,"Bintuni Bay","Wiriagar Deep 3","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,"1996-02-18 12:00:00.000000",NULL
245,Indonesia,"Bintuni Bay","Wiriagar Deep 4","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,"1995-12-09 12:00:00.000000",NULL
246,Indonesia,"Bintuni Bay","Wiriagar Deep 5","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,NULL,NULL
247,Indonesia,"Bintuni Bay","Wiriagar Deep 6","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,"1996-08-20 12:00:00.000000",NULL
248,Indonesia,"Bintuni Bay","Wiriagar Deep 7","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,NULL,NULL
249,Indonesia,"Bintuni Bay","Wiriagar Deep 8","Wiriagar Deep",Wiriagar,"Irian Jaya",0,0,NULL,NULL,NULL,NULL,Appraisal,Offshore,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,9,-252794784,NULL,NULL,NULL,NULL,NULL
251,Indonesia,"Bintuni Bay","Vorwata 6",Vorwata,Berau,"Irian Jaya",-2.31836027777778,133.199925,NULL,NULL,NULL,NULL,Appraisal,Offshore,4114.8,NULL,27.4,53.9,0,NULL,NULL,WGS-84,NULL,61,NULL,7,-252794784,103,NULL,NULL,"1997-12-05 12:00:00.000000",61
252,Indonesia,"Bintuni Bay","Vorwata 9",Vorwata,Muturi,"Irian Jaya",-2.31978055555556,133.290894444444,NULL,NULL,NULL,NULL,Exploration,Offshore,4134.6,NULL,16.8,55.5,0,NULL,NULL,WGS-84,NULL,15,NULL,15,-252794784,37,NULL,NULL,"1997-12-04 12:00:00.000000",88
253,Indonesia,"Bintuni Bay","Vorwata 10",Vorwata,Muturi,"Irian Jaya",-2.35739722222222,133.277636111111,9739317,308476,NULL,NULL,Exploration,Offshore,4159,"Gas & Condensate",25.9,59.1,0,NULL,NULL,WGS-84,NULL,65,NULL,15,-252794784,128,NULL,NULL,"1997-12-20 12:00:00.000000",77
254,Indonesia,"Bintuni Bay","Vorwata 7",Vorwata,Berau,"Irian Jaya",-2.29720833333333,133.243366666667,NULL,NULL,NULL,NULL,Appraisal,Offshore,4001,NULL,16.8,62.5,0,NULL,NULL,WGS-84,NULL,15,NULL,7,-252794784,38,NULL,NULL,"1997-12-27 12:00:00.000000",61
255,Indonesia,"Bintuni Bay","Vorwata 11",Vorwata,Muturi,"Irian Jaya",-2.29696194444444,133.330308333333,NULL,NULL,NULL,NULL,Appraisal,Offshore,4155,NULL,13,42,0,NULL,NULL,WGS-84,NULL,19,NULL,15,-252794784,73,NULL,NULL,"1998-02-27 12:00:00.000000",57
256,Indonesia,"Bintuni Bay","Vorwata 8",Vorwata,Muturi,"Irian Jaya",-2.27005,133.2928138888889,NULL,NULL,NULL,NULL,Appraisal,Offshore,3924.9,NULL,17.1,41.1,0,NULL,NULL,WGS-84,NULL,16,NULL,15,-252794784,38,NULL,NULL,"1998-03-29 12:00:00.000000",45
257,Trinidad,ECMA,"Dolphin Deep 1",Dolphin,5a,ECMA,10.2257555555556,-60.225975,1131680,803921,NULL,NULL,Exploration,Offshore,4843.3,NULL,24.4,198.4,0,NULL,NULL,WGS-84,NULL,72,NULL,15,-803609111,NULL,NULL,NULL,"1998-04-29 12:00:00.000000",101
258,Trinidad,ECMA,"Starfish 1",NULL,E/5a,ECMA,10.2827330555556,-60.3045861111111,1137913,795249,NULL,NULL,Exploration,Offshore,0,NULL,24.4,130.1,0,NULL,NULL,WGS-84,NULL,72,NULL,15,-803609111,NULL,NULL,NULL,"1998-08-21 12:00:00.000000",NULL
259,Trinidad,ECMA,"Dolphin 1",Dolphin,5a,ECMA,10.19667,-60.2355,1128452,802904,NULL,NULL,Exploration,Offshore,4610.7,NULL,33.5,150.9,0,NULL,NULL,WGS-84,NULL,64,NULL,87,-803609111,107,NULL,NULL,"1976-08-04 12:00:00.000000",85
260,Egypt,Egypt,"NDOA 1","Nile Delta",WDDM,Mediterranean,32.0579444444444,30.4545555555556,1038296.864,563490.837,3549710.583,259846.949,Exploration,Offshore,2057.1,"Gas Show P&A",10.1,408.4,1,NULL,NULL,NULL,NULL,21,NULL,32,1909380744,NULL,NULL,NULL,"1975-01-29 12:00:00.000000",158
261,Egypt,Egypt,"NDOB 1","Nile Delta",WDDM,Mediterranean,32.099361111111115,30.887805555555556,0,0,0,-3393618.6363512273,Exploration,Offshore,3810,"Dry Hole P&A",10.1,422.5,1,NULL,NULL,NULL,NULL,21,NULL,32,1909380744,NULL,NULL,NULL,"1975-06-15 12:00:00.000000",96
262,Egypt,Egypt,"Rosetta 3",Rosetta,"Ji 57",Mediterranean,31.84076944,30.62619972,1014145.716,579617.074,3525259.647,275527.878,Exploration,Offshore,1944,Gas,31,61,0,NULL,NULL,NULL,NULL,61,NULL,14,1909380744,60,NULL,NULL,"1997-08-03 12:00:00.000000",43
263,Egypt,Egypt,"Rosetta 4",Rosetta,"Ji 56",Mediterranean,31.8615361111111,30.5855916666667,1016462.411,575781.987,3527647.136,271735.328,Exploration,Offshore,1864,Gas,31,70,0,NULL,NULL,NULL,NULL,61,NULL,14,1909380744,60,NULL,NULL,"1997-08-29 12:00:00.000000",24
264,Egypt,Egypt,"Rosetta 5",Rosetta,"Ji 56",Mediterranean,31.76441944,30.57616111,1005696.973,574847.513,3516898.308,270602.57,Exploration,Offshore,1977,Gas,31,48,0,NULL,NULL,NULL,NULL,61,NULL,14,1909380744,60,NULL,NULL,"1997-08-26 12:00:00.000000",28
265,Egypt,Egypt,"Rosetta 6",Rosetta,"Ji 57-2",Mediterranean,31.86141389,30.64512222,1016428.894,581415.72,3527509.741,277368.663,Exploration,Offshore,2145,Gas,31,70,0,NULL,NULL,NULL,NULL,61,NULL,14,1909380744,60,NULL,NULL,"1997-10-28 12:00:00.000000",34
266,Egypt,Egypt,"Thekah 1","N.Sinai Offshore","Je 80",Mediterranean,31.41235861111111,32.961706944444444,0,0,0,-3393618.6363512273,Exploration,Offshore,1826,Gas,30.5,14,1,NULL,NULL,Helmert,NULL,61,NULL,14,1909380744,59,NULL,NULL,"1997-05-30 12:00:00.000000",30
267,Egypt,Egypt,"Balah 1",N.Zaafarana,"Hc 78-1",Zaafarana,29.239333333333335,32.768,0,0,3234524.467,477455.433,Exploration,Offshore,3557.6,"Dry Hole P&A",21.9,60.4,0,NULL,NULL,Helmert,NULL,61,NULL,97,1909380744,57,NULL,NULL,"1996-02-25 12:00:00.000000",111
268,Egypt,Egypt,"Goliath 1","N.Sinai Offshore","Jf 89",Mediterranean,31.5636111111111,33.8767222222222,3492400.164,583202.39,3492400.164,583202.39,Exploration,Offshore,3200,Drilling,11,268,1,NULL,NULL,WGS-84,NULL,21,NULL,14,1909380744,96,NULL,NULL,"1995-07-12 12:00:00.000000",NULL
269,Egypt,Egypt,"Scarab 1","West Delta Deep",WDDM,Mediterranean,32.04741194444444,30.63021833333333,3550751.614,263393.874,0,-3393618.6363512273,Exploration,Offshore,2100,Gas,22,349,1,NULL,NULL,WGS-84,NULL,6,NULL,14,1909380744,9,NULL,NULL,"1998-04-22 06:00:00.000000",53
270,Egypt,Egypt,"Scarab 2","West Delta Deep",WDDM,Mediterranean,32.12074222222222,30.599750555555556,0,0,0,-3393618.6363512273,Exploration,Offshore,2159,Gas,11,673,1,NULL,NULL,Helmert,NULL,21,NULL,14,1909380744,96,NULL,NULL,"1998-06-27 12:00:00.000000",41
271,Egypt,Egypt,Saffron-1,"West Delta Deep",WDDM,Mediterranean,32.10462666666667,30.53436361111111,3550751.614,263393.874,0,-3393618.6363512273,Exploration,Offshore,2375,"Oil & Gas",11,615,1,NULL,NULL,Helmert,NULL,21,2005899409,14,1909380744,96,NULL,NULL,"1998-04-30 12:00:00.000000",61
86814155,Pakistan,Pakistan,"Sara 3",NULL,"East Badin Extension Block B",Sindh,27.7950833333333,70.1146166666667,0,0,3075001.11606333,609802.480062347,Appraisal,Land,1128,"Dry Hole P&A",7.6,-82.4,0,NULL,NULL,NULL,NULL,18,NULL,94,153800183,40,NULL,NULL,"1996-09-30 12:00:00.000000",NULL
170228960,Bangladesh,Bangladesh,"Rasulpur 1",NULL,"Block 9",Onshore,23.4367783333333,90.938295,2593165.737,289397.331,2593380.06128816,289367.964253037,Exploration,Land,3295,Gas,7.8,-5.2,0,NULL,NULL,NULL,NULL,48,1095325384,92,-61727124,NULL,NULL,"2004-02-17 15:00:00.000000","2003-12-11 13:00:00.000000",NULL
202739803,India,,KK-DW-1,NULL,NULL,"Arabian Sea",15.538004722222222,72.63303666666665,0,0,1721146.9380234354,889810.1656261031,NULL,Offshore,4123,"Dry Hole P&A",17,880,1,NULL,NULL,WGS-72,NULL,46,NULL,63,-46540572,102,NULL,NULL,"1999-12-11 23:00:00.000000",NULL
232254994,India,NEC-25,BB-A-1R,NULL,NEC-OSN-97/2,Orissa,20.7897222222222,87.9811111111111,2299186.237,602111.597,2299186.237,602111.597,Exploration,Offshore,4069,"Dry Hole P&A",0,62.5,1,NULL,NULL,NULL,NULL,6,-975739785,54,-46540562,41,NULL,NULL,"1975-10-18 12:00:00.000000",129
578249936,Egypt,Egypt,"Sapphire 3",NULL,WDDM,NULL,32.068268888888895,30.49354,3550751.614,263393.874,3550751.614,263393.874,Development,Offshore,2900,Gas,23.5,447.5,1,NULL,NULL,Helmert,NULL,6,2136970642,71,1909380744,9,NULL,NULL,"2001-08-14 22:30:00.000000",38
592337397,India,NEC-25,BB-B-1,NULL,NEC-OSN-97/2,Orissa,20.2615555555556,87.6477777777778,2240557.913,567649.421,2240557.913,567649.421,Exploration,Offshore,4648,"Dry Hole P&A",NULL,103,1,NULL,NULL,NULL,NULL,6,-975739785,54,-46540562,41,NULL,NULL,"1976-02-02 12:00:00.000000",87
748879443,India,"Kutch Offshore",GK-22C-2,NULL,GK-OSJ-1,Gujarat,23.1104444444444,68.3559333333333,2555890.863498101,434047.94047988014,2555891.517,434047.919,Exploration,Offshore,3446,"Dry Hole P&A",33.3,14.9,0,NULL,NULL,NULL,NULL,NULL,1037277166,63,153800183,NULL,NULL,NULL,"1994-05-14 17:30:00.000000",131
862876751,Pakistan,Pakistan,"Goth Bachal 1",NULL,Hala,Sindh,25.903244444444443,68.65924166666667,2864773.71,465874.478,2865013.182005288,465869.68827157485,Exploration,Land,3500,"Dry Hole P&A",6.2,-23.1,0,NULL,NULL,NULL,NULL,43,2136970590,59,153800183,131,NULL,NULL,"2001-06-30 12:00:00.000000",94
908026310,Pakistan,Pakistan,"Duljan 1",NULL,Gambat,Sindh,26.628194444444446,68.73497222222223,2945282.787,473619.237,2945282.787,473619.237,Exploration,Land,3620,Gas,8,-51,0,NULL,NULL,"Everest 1830",NULL,48,1028535760,17,153800183,88,"1997-09-08 06:00:00.000000","1998-01-01 06:00:00.000000","1997-09-08 14:00:00.000000",NULL
908027188,Pakistan,Pakistan,"Judge 1",NULL,Gambat,Sindh,26.914,68.7976944444444,2976926.062,479912.945,2976926.062,479912.945,Exploration,Land,3700,"Dry Hole P&A",8.1,-53.9,0,NULL,NULL,"Everest 1830",NULL,65,1028535760,47,153800183,91,NULL,NULL,"1990-04-25 12:00:00.000000",NULL
908976235,Pakistan,Pakistan,"Adiani 1",NULL,Tajjal,Sindh,26.98353611111111,69.20369722222223,0,0,2984628.02,520212.826,Exploration,Land,3634.1,"Dry Hole P&A",8.2,-59.8,0,NULL,NULL,"Everest 1830",NULL,65,2136970636,47,153800183,91,NULL,NULL,"1991-08-10 12:00:00.000000",113
911509786,Pakistan,Pakistan,"Sawan 1",Sawan,"SW Miano",Sindh,26.9918277777778,68.9069916666667,2985283,490773,NULL,NULL,Exploration,Land,3587,Gas,8.1,-51,0,NULL,NULL,"Everest 1830",NULL,65,NULL,62,153800183,91,NULL,NULL,"1997-10-18 12:00:00.000000",NULL
912051926,Pakistan,Pakistan,"Miano 3",Miano,"Block 20",Sindh,27.2858555555556,69.2353805555556,3018118.954,523294.024,3018118.954,523294.024,Appraisal,Land,3460,Gas,8.5,-51.3,0,NULL,NULL,"Everest 1830",NULL,NULL,NULL,62,153800183,NULL,NULL,NULL,"1994-12-21 12:00:00.000000",85
912139082,Pakistan,Pakistan,"Miano 1",Miano,"Block 20",Sindh,27.3312733333333,69.3065136111111,3022910,530317,NULL,NULL,Exploration,Land,4030,Gas,8.1,-47.9,0,NULL,NULL,"Everest 1830",NULL,65,NULL,62,153800183,91,NULL,NULL,"1993-06-16 12:00:00.000000",87
913125721,Pakistan,Pakistan,"Panairi 1",NULL,"Sanghar North",Sindh,26.5038638888889,69.0123333333333,0,0,2931485.591,501228.978,Exploration,Land,3330,"Dry Hole P&A",6.2,-61.9,0,NULL,NULL,"Everest 1830",NULL,43,NULL,59,153800183,131,NULL,NULL,"1995-06-25 12:00:00.000000",92
916140918,Pakistan,Pakistan,"Sawan 2",Sawan,"SW Miano",Sindh,27.0229722222222,68.9338055555556,2988730,493435,NULL,NULL,Exploration,Land,3489,Gas,8.1,-51,0,NULL,NULL,"Everest 1830",NULL,NULL,NULL,62,153800183,NULL,NULL,NULL,"1998-10-06 12:00:00.000000",72
917066684,Pakistan,Pakistan,"Miriwah 1",NULL,Sulaiman,Baluchistan,30.2754166666667,69.7823166666667,3349277,575234,NULL,NULL,Exploration,Land,2005,NULL,5.2,-1473,0,NULL,NULL,"Everest 1830",NULL,66,NULL,17,153800183,81,NULL,NULL,"1997-03-04 12:00:00.000000",82
